Protocol,Source IP,Source Port,Destination IP,Destination Port,Start Time,End Time,Duration,NAT IP,NAT Port,Device,UserID,SubscriberID,CustName,Address,Email,Phone,Alt-Phone,CustID,IP Type,Latitude,Longitude,B-Phone,B-SubscriberID,B-CustName
UDP,163.216.137.251,61497,95.192.204.207,26064,2025-08-29-12:45:47,2025-08-29-12:46:48,61,163.216.137.251,0,CGNAT-004,user0281,SUB100281,Sara Khan,"19, Nehru Marg, Ahmedabad, India",sara.khan249@outlook.com,918168622783,918168622693,CUST200281,dynamic,23.02403,72.54843,+919982275715,SUB212585,Reyansh Singh
TCP,167.71.82.16,58178,153.38.6.101,443,2025-08-27-12:55:00,2025-08-27-12:55:13,13,167.71.82.16,0,CGNAT-005,user0029,SUB100029,Ananya Pandey,"120, Park Street, Delhi, India",ananya.pandey861@outlook.com,919889373467,919889373656,CUST200029,static,28.58793,77.23805,,404454959268719,Ira Yadav
UDP,100.68.86.28,13703,2.212.147.236,53,2025-08-29-05:18:48,2025-08-29-05:19:38,50,90.60.73.225,22746,BRAS-009,user0089,SUB100089,Ayaan Verma,"155, Park Street, Jaipur, India",ayaan.verma441@gmail.com,918667652775,918667652416,CUST200089,dynamic,26.90884,75.79587,+918978709970,404457735918755,Reyansh Sharma
TCP,172.26.23.63,2606,85.131.180.220,443,2025-08-23-22:18:57,2025-08-23-22:19:45,48,133.102.56.201,25355,CGNAT-004,user0156,SUB100156,Sai Khan,"90, Church Street, Mumbai, India",sai.khan451@outlook.com,916115542622,916115542890,CUST200156,static,19.12832,72.89087,+917409831744,404457745465884,Ayaan Iyer
ICMP,192.168.72.241,0,112.58.215.71,0,2025-08-23-17:44:59,2025-08-23-17:47:20,141,94.51.30.217,4360,CGNAT-003,user0240,SUB100240,Reyansh Reddy,"136, Gandhi Path, Pune, India",reyansh.reddy715@gmail.com,916881172980,916881172865,CUST200240,static,18.52709,73.8997,+918755246739,404457879835640,Saanvi Mehta
TCP,10.170.147.243,48777,17.57.221.16,5223,2025-08-28-13:45:35,2025-08-28-13:47:48,133,199.128.184.147,36937,BRAS-011,user0114,SUB100114,Krishna Bose,"57, Church Street, Jaipur, India",krishna.bose630@yahoo.com,916453017426,916453017414,CUST200114,static,26.8868,75.77868,+918568025121,,Pari Reddy
TCP,100.110.208.19,18529,195.25.143.66,443,2025-08-28-03:23:34,2025-08-28-03:28:50,316,184.248.156.187,42652,CGNAT-002,user0294,SUB100294,Aadhya Verma,"83, Park Street, Ahmedabad, India",aadhya.verma257@gmail.com,917982665702,917982665937,CUST200294,static,23.02956,72.61973,+917772681199,SUB591495,Aarohi Patel
TCP,172.16.171.151,1817,107.26.174.107,443,2025-08-25-07:03:03,2025-08-25-07:05:27,144,11.68.118.179,20875,CGNAT-003,user0045,SUB100045,Myra Iyer,"83, Station Rd, Jaipur, India",myra.iyer259@yahoo.com,919551256746,919551256071,CUST200045,dynamic,26.93236,75.78435,+917218625643,SUB856473,Myra Nair
TCP,172.22.212.162,17745,16.244.85.230,80,2025-08-28-01:21:50,2025-08-28-01:22:13,23,140.11.220.64,38260,BRAS-009,user0228,SUB100228,Sara Mehta,"172, Ring Road, Hyderabad, India",sara.mehta186@gmail.com,916435368222,916435368943,CUST200228,static,17.41729,78.46133,+917425643596,,Vivaan Jain
TCP,10.56.22.147,65327,29.62.163.45,443,2025-08-29-16:44:01,2025-08-29-16:44:05,4,119.226.241.37,60998,BRAS-011,user0015,SUB100015,Sai Patel,"239, Link Road, Mumbai, India",sai.patel136@yahoo.com,919247510799,919247510183,CUST200015,static,19.14025,72.86551,+919735076930,SUB888431,
UDP,192.168.217.193,63710,161.171.151.95,53,2025-08-24-11:53:19,2025-08-24-11:53:55,36,120.11.141.193,63654,BRAS-005,user0279,SUB100279,Aditya Tiwari,"145, Park Street, Delhi, India",aditya.tiwari553@yahoo.com,916556613906,916556613480,CUST200279,dynamic,28.57657,77.18234,+919724983369,,Vihaan Jain
TCP,192.168.206.99,59782,208.159.95.197,80,2025-08-29-15:47:48,2025-08-29-15:48:14,26,152.6.147.22,52030,CGNAT-005,user0187,SUB100187,Reyansh Gupta,"84, Nehru Marg, Kolkata, India",reyansh.gupta566@example.in,917206163294,917206163116,CUST200187,dynamic,22.58922,88.43373,+918293996036,,Sai Gupta
TCP,192.168.127.183,4385,205.58.126.116,5222,2025-08-23-09:22:49,2025-08-23-09:24:40,111,185.106.52.26,27547,BRAS-004,user0212,SUB100212,Sara Mehta,"197, Ring Road, Kolkata, India",sara.mehta574@yahoo.com,916199488375,916199488037,CUST200212,dynamic,22.54596,88.35316,+919650890218,,Aarohi Jain
TCP,142.21.103.53,15679,118.223.123.155,80,2025-08-28-03:35:23,2025-08-28-03:36:01,38,142.21.103.53,0,CGNAT-001,user0161,SUB100161,Krishna Das,"36, MG Road, Delhi, India",krishna.das725@gmail.com,919303161799,919303161421,CUST200161,static,28.64904,77.23153,+916174456642,404451435723065,Aadhya Singh
UDP,100.90.213.173,20624,41.150.6.211,24330,2025-08-25-17:31:08,2025-08-25-17:34:58,230,145.10.235.112,22730,BRAS-003,user0010,SUB100010,Ayaan Nair,"106, Bannerghatta Rd, Hyderabad, India",ayaan.nair434@yahoo.com,919382997376,919382997116,CUST200010,static,17.37945,78.46627,,,Anika Reddy
TCP,10.111.133.5,29346,121.33.240.180,443,2025-08-29-12:09:09,2025-08-29-12:09:56,47,103.234.174.100,54439,CGNAT-001,user0031,SUB100031,Aditya Reddy,"172, Station Rd, Delhi, India",aditya.reddy485@outlook.com,916805310033,916805310923,CUST200031,static,28.61878,77.22659,+917699016385,,Sai Chopra
TCP,172.23.200.202,63825,103.194.230.133,443,2025-08-26-08:33:36,2025-08-26-08:37:00,204,125.234.150.119,61830,BRAS-010,user0046,SUB100046,Aadhya Pandey,"74, Bannerghatta Rd, Ahmedabad, India",aadhya.pandey950@outlook.com,916876038597,916876038034,CUST200046,dynamic,23.0098,72.56901,+919440368176,404452038364683,Riya Jain
TCP,172.21.96.183,22463,218.107.57.30,5222,2025-08-29-03:39:53,2025-08-29-03:42:37,164,40.192.206.156,40213,BRAS-003,user0260,SUB100260,Aarav Sharma,"164, JLN Marg, Bengaluru, India",aarav.sharma537@example.in,918577848728,918577848997,CUST200260,dynamic,12.9425,77.56797,+918385892546,SUB459117,Riya Reddy
UDP,10.38.105.111,33310,13.37.200.209,21361,2025-08-29-17:09:22,2025-08-29-17:09:44,22,138.85.183.197,29108,BRAS-006,user0118,SUB100118,Aditya Reddy,"46, JLN Marg, Pune, India",aditya.reddy122@yahoo.com,916462265676,916462265182,CUST200118,dynamic,18.45598,73.85182,+919749506532,404458197366312,Ishaan Pillai
TCP,192.168.251.212,45505,91.116.196.210,5222,2025-08-24-20:49:32,2025-08-24-20:50:24,52,215.244.216.73,25060,BRAS-003,user0053,SUB100053,Reyansh Singh,"74, JLN Marg, Chennai, India",reyansh.singh923@example.in,916969379237,916969379740,CUST200053,static,13.0542,80.26053,+918839529723,404459378079888,Ishaan Jain
UDP,192.168.84.133,39222,157.70.234.155,17678,2025-08-29-06:59:58,2025-08-29-07:03:42,224,25.151.184.82,3576,BRAS-006,user0054,SUB100054,Aditya Reddy,"76, Nehru Marg, Mumbai, India",aditya.reddy589@yahoo.com,918946474367,918946474369,CUST200054,static,19.10121,72.82588,+918640332805,,
UDP,210.254.45.5,33160,151.231.27.86,25143,2025-08-27-22:24:26,2025-08-27-22:24:52,26,210.254.45.5,0,BRAS-003,user0125,SUB100125,Ira Mehta,"222, Church Street, Hyderabad, India",ira.mehta577@gmail.com,918445877175,918445877556,CUST200125,static,17.37395,78.49695,+917924035142,SUB117493,
UDP,72.209.96.199,10108,155.45.206.239,31533,2025-08-23-09:27:56,2025-08-23-09:30:56,180,72.209.96.199,0,BRAS-006,user0029,SUB100029,Ananya Pandey,"120, Park Street, Delhi, India",ananya.pandey861@outlook.com,919889373467,919889373656,CUST200029,static,28.58793,77.23805,,404455387675116,Ishaan Reddy
UDP,10.127.21.23,46180,100.181.111.79,53,2025-08-23-12:19:48,2025-08-23-12:21:22,94,155.66.130.57,15690,BRAS-006,user0056,SUB100056,Ira Sharma,"234, Bannerghatta Rd, Kolkata, India",ira.sharma264@outlook.com,918214562328,918214562884,CUST200056,dynamic,22.55478,88.32052,,404456146743934,Vivaan Khan
TCP,100.86.245.203,20268,208.140.30.25,5222,2025-08-26-15:13:04,2025-08-26-15:13:17,13,130.69.176.144,21104,BRAS-008,user0249,SUB100249,Sai Nair,"81, Link Road, Mumbai, India",sai.nair488@outlook.com,917565880434,917565880651,CUST200249,static,19.01628,72.83285,+919966174222,,
TCP,192.168.170.144,16797,180.7.47.19,443,2025-08-28-01:20:23,2025-08-28-01:22:45,142,83.156.176.188,14822,BRAS-003,user0247,SUB100247,Sara Patel,"19, JLN Marg, Chennai, India",sara.patel573@gmail.com,918543937690,918543937268,CUST200247,dynamic,13.07344,80.29877,+918686377642,SUB851336,Aditya Gupta
TCP,10.37.206.91,9288,72.80.76.108,443,2025-08-23-12:06:51,2025-08-23-12:09:40,169,27.144.142.64,30444,BRAS-011,user0186,SUB100186,Sara Sharma,"244, Bannerghatta Rd, Pune, India",sara.sharma124@outlook.com,919868793741,919868793089,CUST200186,static,18.5461,73.88195,+918253795658,404457229321583,
TCP,100.91.220.135,61964,171.240.164.242,5222,2025-08-25-21:23:47,2025-08-25-21:24:36,49,104.237.238.216,9059,BRAS-010,user0193,SUB100193,Saanvi Singh,"200, MG Road, Hyderabad, India",saanvi.singh886@gmail.com,918140602933,918140602346,CUST200193,dynamic,17.39819,78.50243,+917242155831,404456003187566,Aarav Tiwari
TCP,53.179.156.15,59717,93.60.210.191,443,2025-08-28-14:13:42,2025-08-28-14:15:54,132,53.179.156.15,0,BRAS-007,user0152,SUB100152,Aditya Nair,"248, Gandhi Path, Mumbai, India",aditya.nair224@example.in,916684577590,916684577751,CUST200152,static,19.07416,72.84611,+916318738204,SUB594462,Aarohi Shah
UDP,10.8.8.125,53690,47.194.143.33,53,2025-08-23-18:07:03,2025-08-23-18:09:45,162,215.83.186.154,56930,CGNAT-004,user0066,SUB100066,Myra Verma,"224, Gandhi Path, Jaipur, India",myra.verma363@example.in,916116152809,916116152851,CUST200066,static,26.93145,75.78063,+918474230990,404453420995506,Ishaan Sharma
TCP,100.114.40.140,22230,208.215.9.87,443,2025-08-27-15:22:38,2025-08-27-15:25:49,191,181.138.79.253,57553,BRAS-011,user0073,SUB100073,Diya Pandey,"131, Church Street, Hyderabad, India",diya.pandey544@gmail.com,916369681645,916369681521,CUST200073,dynamic,17.36664,78.48248,+916652356526,404455615713597,Aarohi Rao
TCP,192.99.58.153,38154,222.130.50.134,443,2025-08-23-05:58:39,2025-08-23-06:00:19,100,192.99.58.153,0,BRAS-009,user0013,SUB100013,Diya Das,"246, JLN Marg, Delhi, India",diya.das59@outlook.com,919234309805,919234309097,CUST200013,static,28.62987,77.21996,+916242594294,404453730816167,Myra Das
TCP,100.120.8.138,3778,131.69.214.212,443,2025-08-25-18:02:07,2025-08-25-18:02:53,46,85.165.122.216,10734,BRAS-009,user0201,SUB100201,Aarohi Tiwari,"12, Nehru Marg, Jaipur, India",aarohi.tiwari844@gmail.com,917003354216,917003354942,CUST200201,dynamic,26.93702,75.77549,+916338470088,SUB627778,Ayaan Chopra
TCP,184.133.83.104,12854,197.87.19.212,443,2025-08-29-22:59:36,2025-08-29-23:02:13,157,184.133.83.104,0,CGNAT-001,user0260,SUB100260,Aarav Sharma,"164, JLN Marg, Bengaluru, India",aarav.sharma537@example.in,918577848728,918577848997,CUST200260,dynamic,12.9425,77.56797,+917784174286,404456588532992,Krishna Rao
ICMP,192.168.86.82,0,54.8.36.219,0,2025-08-28-12:06:23,2025-08-28-12:06:44,21,26.198.226.192,32664,BRAS-009,user0281,SUB100281,Sara Khan,"19, Nehru Marg, Ahmedabad, India",sara.khan249@outlook.com,918168622783,918168622693,CUST200281,dynamic,23.02403,72.54843,+919698800025,SUB990917,Saanvi Rao
TCP,172.22.245.130,48948,184.23.104.249,5061,2025-08-25-19:55:12,2025-08-25-19:58:33,201,197.11.213.186,63271,BRAS-010,user0021,SUB100021,Saanvi Nair,"156, JLN Marg, Mumbai, India",saanvi.nair447@yahoo.com,919850142940,919850142965,CUST200021,static,19.05603,72.88466,+918734113029,,Krishna Jain
TCP,100.66.217.80,2198,121.121.251.179,443,2025-08-23-15:11:29,2025-08-23-15:13:40,131,72.212.13.133,22821,CGNAT-004,user0152,SUB100152,Aditya Nair,"248, Gandhi Path, Mumbai, India",aditya.nair224@example.in,916684577590,916684577751,CUST200152,static,19.07416,72.84611,,SUB493779,Ishaan Khan
TCP,155.215.185.191,38503,213.181.152.76,80,2025-08-25-08:06:55,2025-08-25-08:06:59,4,155.215.185.191,0,CGNAT-004,user0265,SUB100265,Myra Gupta,"50, Nehru Marg, Delhi, India",myra.gupta186@example.in,918647570512,918647570461,CUST200265,dynamic,28.60305,77.18077,,,Krishna Khan
TCP,10.209.21.161,60293,101.18.111.228,5222,2025-08-27-00:09:21,2025-08-27-00:14:10,289,58.190.188.194,44830,BRAS-008,user0075,SUB100075,Aarohi Singh,"95, Nehru Marg, Mumbai, India",aarohi.singh59@gmail.com,919177449058,919177449477,CUST200075,static,19.07124,72.84663,+919995074807,,Diya Nair
TCP,100.79.75.115,29205,205.105.130.21,5060,2025-08-23-09:57:45,2025-08-23-09:58:43,58,101.160.126.68,1171,CGNAT-003,user0279,SUB100279,Aditya Tiwari,"145, Park Street, Delhi, India",aditya.tiwari553@yahoo.com,916556613906,916556613480,CUST200279,dynamic,28.57657,77.18234,+917806416387,,Vivaan Patel
TCP,192.168.196.215,4379,136.186.31.112,443,2025-08-24-20:06:38,2025-08-24-20:10:29,231,153.169.167.137,44494,BRAS-010,user0107,SUB100107,Aadhya Gupta,"64, Nehru Marg, Kolkata, India",aadhya.gupta981@outlook.com,918786527858,918786527497,CUST200107,dynamic,22.56277,88.39398,+919648251271,SUB984858,Krishna Verma
TCP,172.30.207.97,48584,139.137.67.254,22,2025-08-24-07:17:28,2025-08-24-07:21:07,219,99.151.61.229,37773,BRAS-001,user0047,SUB100047,Vihaan Sharma,"181, Nehru Marg, Ahmedabad, India",vihaan.sharma522@yahoo.com,917248086131,917248086127,CUST200047,dynamic,22.97188,72.52799,,,Ananya Gupta
TCP,10.84.42.151,63058,25.118.52.230,443,2025-08-28-09:24:01,2025-08-28-09:26:25,144,165.151.128.101,17119,BRAS-006,user0197,SUB100197,Saanvi Mehta,"191, Nehru Marg, Bengaluru, India",saanvi.mehta229@yahoo.com,918282417248,918282417513,CUST200197,dynamic,12.99266,77.59875,+919703535200,404452549459437,Anika Singh
TCP,192.168.106.100,28971,92.134.166.250,80,2025-08-29-10:30:50,2025-08-29-10:33:22,152,41.111.192.216,60396,BRAS-010,user0249,SUB100249,Sai Nair,"81, Link Road, Mumbai, India",sai.nair488@outlook.com,917565880434,917565880651,CUST200249,static,19.01628,72.83285,+917869755776,,Ananya Kumar
TCP,177.9.233.114,36982,19.131.136.60,80,2025-08-28-04:25:17,2025-08-28-04:28:19,182,177.9.233.114,0,BRAS-001,user0212,SUB100212,Sara Mehta,"197, Ring Road, Kolkata, India",sara.mehta574@yahoo.com,916199488375,916199488037,CUST200212,dynamic,22.54596,88.35316,+918925520509,SUB112706,Aarav Iyer
UDP,16.228.54.202,52054,29.5.221.192,53,2025-08-23-16:25:51,2025-08-23-16:29:18,207,16.228.54.202,0,BRAS-011,user0271,SUB100271,Reyansh Sharma,"165, Link Road, Jaipur, India",reyansh.sharma420@yahoo.com,918935186387,918935186294,CUST200271,static,26.91983,75.78192,+918967744803,,Vivaan Iyer
TCP,100.96.176.157,44801,201.22.84.231,5222,2025-08-29-12:58:15,2025-08-29-12:58:37,22,31.65.200.82,32562,BRAS-003,user0207,SUB100207,Aarohi Khan,"103, Gandhi Path, Chennai, India",aarohi.khan117@outlook.com,916100225579,916100225155,CUST200207,dynamic,13.07415,80.27663,+919543597742,SUB431808,Aarav Jain
UDP,100.115.159.94,62951,158.206.187.34,53,2025-08-23-03:08:47,2025-08-23-03:12:29,222,48.117.249.176,36761,BRAS-003,user0110,SUB100110,Sai Sharma,"166, MG Road, Ahmedabad, India",sai.sharma293@yahoo.com,916657120826,916657120734,CUST200110,static,23.01578,72.57867,+919763993685,,Anika Mishra
ICMP,192.168.41.13,0,122.139.115.123,0,2025-08-23-22:59:41,2025-08-23-23:01:02,81,133.167.121.128,54450,CGNAT-001,user0195,SUB100195,Ishita Verma,"168, Nehru Marg, Mumbai, India",ishita.verma268@yahoo.com,916858994417,916858994545,CUST200195,static,19.0067,72.87933,+919568536603,404459175945107,Riya Yadav
ICMP,100.114.187.8,0,54.93.57.92,0,2025-08-28-06:55:22,2025-08-28-06:59:06,224,193.186.200.53,29361,CGNAT-005,user0139,SUB100139,Ira Das,"123, Ring Road, Bengaluru, India",ira.das613@example.in,917741672434,917741672661,CUST200139,dynamic,13.00733,77.60248,+917823379838,,Aadhya Iyer
TCP,10.249.228.34,55714,142.181.141.93,443,2025-08-23-16:40:11,2025-08-23-16:46:02,351,190.161.119.20,15884,CGNAT-002,user0143,SUB100143,Vihaan Sharma,"164, Gandhi Path, Pune, India",vihaan.sharma191@outlook.com,918123828258,918123828736,CUST200143,dynamic,18.52831,73.85827,+917694929458,SUB117839,Aarohi Verma
TCP,192.168.50.250,13350,4.98.16.49,5061,2025-08-24-13:33:49,2025-08-24-13:35:03,74,9.80.42.109,30705,BRAS-011,user0140,SUB100140,Sara Mehta,"193, Link Road, Bengaluru, India",sara.mehta991@example.in,919805891135,919805891909,CUST200140,dynamic,12.986,77.54226,+919952179565,404458457184668,Diya Patel
UDP,10.248.54.164,31398,215.208.80.191,20777,2025-08-29-21:39:01,2025-08-29-21:40:33,92,80.174.254.14,57516,BRAS-004,user0147,SUB100147,Sara Singh,"176, Bannerghatta Rd, Ahmedabad, India",sara.singh419@example.in,919422579050,919422579236,CUST200147,dynamic,23.01539,72.5767,,404459143474126,Vivaan Mishra
TCP,100.95.163.91,48596,159.252.127.44,22,2025-08-23-01:10:57,2025-08-23-01:11:36,39,141.183.192.33,37173,BRAS-011,user0008,SUB100008,Sara Tiwari,"231, JLN Marg, Jaipur, India",sara.tiwari449@yahoo.com,917278248963,917278248346,CUST200008,dynamic,26.92346,75.75853,+918573565165,SUB663940,Ananya Das
TCP,100.82.199.233,8008,170.49.226.44,5061,2025-08-28-09:24:13,2025-08-28-09:26:21,128,9.247.228.105,57296,CGNAT-002,user0250,SUB100250,Ishita Patel,"236, Station Rd, Hyderabad, India",ishita.patel123@gmail.com,917373334333,917373334952,CUST200250,dynamic,17.42592,78.51356,,SUB469573,Vihaan Patel
TCP,71.217.221.17,23302,135.237.37.175,443,2025-08-27-02:44:05,2025-08-27-02:46:38,153,71.217.221.17,0,CGNAT-005,user0164,SUB100164,Vivaan Mehta,"133, MG Road, Mumbai, India",vivaan.mehta824@outlook.com,919353654195,919353654802,CUST200164,dynamic,19.04084,72.86215,+919367924578,SUB843418,Ananya Nair
UDP,192.168.104.41,65331,47.77.125.75,53,2025-08-24-03:23:19,2025-08-24-03:24:34,75,5.209.199.174,2737,BRAS-005,user0285,SUB100285,Vivaan Reddy,"153, JLN Marg, Pune, India",vivaan.reddy888@example.in,916164510463,916164510815,CUST200285,static,18.47696,73.85466,,404453649063198,Sai Chopra
UDP,154.88.19.27,40315,29.6.23.54,28263,2025-08-29-09:37:09,2025-08-29-09:39:10,121,154.88.19.27,0,BRAS-011,user0025,SUB100025,Myra Bose,"246, JLN Marg, Delhi, India",myra.bose824@outlook.com,916769367632,916769367163,CUST200025,dynamic,28.62257,77.22794,+916279640106,SUB524886,Ananya Khan
UDP,10.46.192.30,39180,12.144.108.2,23970,2025-08-27-11:20:27,2025-08-27-11:24:23,236,147.143.177.240,14937,BRAS-003,user0136,SUB100136,Reyansh Singh,"64, Bannerghatta Rd, Chennai, India",reyansh.singh967@yahoo.com,918447212646,918447212715,CUST200136,static,13.07978,80.3335,,,Ishaan Sharma
TCP,140.135.26.59,62313,139.202.228.35,5223,2025-08-27-20:06:39,2025-08-27-20:09:53,194,140.135.26.59,0,BRAS-010,user0031,SUB100031,Aditya Reddy,"172, Station Rd, Delhi, India",aditya.reddy485@outlook.com,916805310033,916805310923,CUST200031,static,28.61878,77.22659,+918545278674,404454341297357,Myra Verma
TCP,100.112.37.183,58562,168.107.248.182,443,2025-08-27-09:47:44,2025-08-27-09:50:09,145,79.216.42.187,61240,BRAS-002,user0161,SUB100161,Krishna Das,"36, MG Road, Delhi, India",krishna.das725@gmail.com,919303161799,919303161421,CUST200161,static,28.64904,77.23153,+919241726812,404456389802579,Aadhya Yadav
TCP,10.242.240.155,8025,120.31.1.139,443,2025-08-23-13:08:53,2025-08-23-13:10:58,125,150.155.27.174,1286,CGNAT-002,user0165,SUB100165,Aditya Reddy,"152, Bannerghatta Rd, Lucknow, India",aditya.reddy378@example.in,918451870534,918451870493,CUST200165,static,26.89204,80.96533,+918361943672,404455392076878,Pari Yadav
TCP,192.168.40.168,37802,85.133.36.70,80,2025-08-28-06:44:25,2025-08-28-06:47:09,164,151.66.50.167,62605,BRAS-004,user0284,SUB100284,Muhammad Mehta,"179, Ring Road, Chennai, India",muhammad.mehta809@outlook.com,918879206980,918879206204,CUST200284,dynamic,13.09915,80.27634,+918922114172,404453253704952,Arjun Jain
TCP,10.120.102.156,47434,188.228.128.140,443,2025-08-23-18:33:25,2025-08-23-18:34:59,94,55.234.59.238,48783,BRAS-008,user0147,SUB100147,Sara Singh,"176, Bannerghatta Rd, Ahmedabad, India",sara.singh419@example.in,919422579050,919422579236,CUST200147,dynamic,23.01539,72.5767,+919888831297,SUB898028,
ICMP,1.90.116.156,0,147.162.1.76,0,2025-08-23-06:49:42,2025-08-23-06:52:18,156,1.90.116.156,0,CGNAT-005,user0018,SUB100018,Sara Das,"94, MG Road, Jaipur, India",sara.das316@gmail.com,919801128059,919801128262,CUST200018,dynamic,26.90898,75.7621,+917189821428,404458260013994,Ayaan Patel
TCP,10.110.2.86,44728,211.52.220.234,443,2025-08-25-10:39:25,2025-08-25-10:41:00,95,54.4.150.183,41214,CGNAT-001,user0063,SUB100063,Ira Tiwari,"103, Gandhi Path, Chennai, India",ira.tiwari868@example.in,918891783908,918891783700,CUST200063,static,13.1266,80.23504,+919928519989,SUB641442,Aadhya Mehta
TCP,100.122.73.171,18676,180.247.175.50,80,2025-08-26-09:17:03,2025-08-26-09:19:40,157,148.13.139.205,19876,CGNAT-005,user0230,SUB100230,Ira Iyer,"93, Park Street, Kolkata, India",ira.iyer861@yahoo.com,918929955620,918929955336,CUST200230,dynamic,22.58202,88.3389,+916486637027,SUB684566,Reyansh Reddy
UDP,10.103.209.204,49965,147.157.27.98,53,2025-08-28-23:19:53,2025-08-28-23:23:35,222,151.58.144.89,13552,BRAS-004,user0225,SUB100225,Arjun Sharma,"162, Gandhi Path, Lucknow, India",arjun.sharma462@example.in,919501102481,919501102346,CUST200225,dynamic,26.84277,80.95666,+916249947595,SUB704023,Aadhya Gupta
TCP,63.176.14.28,9704,63.255.188.118,5060,2025-08-24-01:41:43,2025-08-24-01:43:44,121,63.176.14.28,0,BRAS-003,user0023,SUB100023,Diya Iyer,"54, Gandhi Path, Chennai, India",diya.iyer294@yahoo.com,919482366299,919482366680,CUST200023,dynamic,13.10884,80.27741,+918637384992,404454385528933,Myra Pillai
